id,first_author,journal,year
76563,MANGALAM AP,BIOMACROMOLECULES,2009
76563,MARCHESSAULT RH,NATURE,1959
76563,MARCOVICH NE,J MATER RES,2006
76563,MARHOFER RJ,BER BUNSEN PHYS CHEM,1996
76563,MATHEW AP,BIOMACROMOLECULES,2002
76563,MATSUMURA H,J APPL POLYM SCI,2000
76563,MATSUO M,MACROMOLECULES,1990
76563,MEYER KH,HELV CHIM ACTA,1936
76563,MITRA VK,J CHEM PHYS,1977
76563,MOHANTY AK,MACROMOL MATER ENG,2000
76563,MORANDI G,13 INT IUPAC C POL O,2009
76563,MORANDI G,236 ACS NAT M PHIL P,2008
76563,MORANDI G,LANGMUIR,2009
76563,MORTON WE,PHYS PROPERTIES TEXT,1975
76563,NAIR KG,BIOMACROMOLECULES,2003
76563,NAKAGAITO AN,APPL PHYS A-MATER,2004
76563,NAKAGAITO AN,APPL PHYS A-MATER,2005
76563,NAKAGAITO AN,CELLULOSE,2008
76563,NAKAGAITO AN,COMPOS SCI TECHNOL,2009
76563,NAKANO T,HOLZFORSCHUNG,2000
76563,NISHINO T,BIOMACROMOLECULES,2007
76563,NISHINO T,J POLYM SCI POL PHYS,1995
76563,NISHINO T,MACROMOLECULES,2004
76563,NISHIYAMA Y,J AM CHEM SOC,2002
76563,NISHIYAMA Y,J AM CHEM SOC,2003
76563,NOGI M,ADV MATER,2008
76563,NOGI M,ADV MATER,2009
76563,NOGI M,APPL PHYS LETT,2005
76563,NOGI M,APPL PHYS LETT,2006
76563,OKSMAN K,COMPOS SCI TECHNOL,2006
76563,OKSMAN K,J APPL POLYM SCI,2002
76563,ORTS WJ,J POLYM ENVIRON,2005
76563,OUALI N,3 EUR S POL BLENDS C,1990
76563,PAAKKO M,BIOMACROMOLECULES,2007
76563,PAAKKO M,SOFT MATTER,2008
76563,PEETLA P,APPL SPECTROSC,2006
76563,PEIJS T,MAT TODAY,2003
76563,PLACKETT D,BIOMACROMOLECULES,2005
76563,POMMET M,BIOMACROMOLECULES,2008
76563,QIN C,CARBOHYD POLYM,2008
76563,RANBY BG,ARK KEMI,1952
76563,RANBY BG,J POLYM SCI,1961
76563,REVOL JF,INT J BIOL MACROMOL,1992
76563,ROY D,BIOMACROMOLECULES,2008
76563,ROY D,MACROMOLECULES,2005
76563,RUIZ MM,EUR 99 C,1999
76563,RUSLI R,APPL PHYS LETT,2008
76563,SAITO T,BIOMACROMOLECULES,2006
76563,SAITO T,BIOMACROMOLECULES,2007
76563,SAITO T,CELLULOSE COMM,2004
76563,SAITO T,COLLOID SURFACE A,2006
76563,SAKURADA I,J POLYM SCI,1962
76563,SAMIR MASA,BIOMACROMOLECULES,2005
76563,SAMIR MASA,COMPOS INTERFACE,2006
76563,SAMIR MASA,ELECTROCHIM ACTA,2004
76563,SAMIR MASA,ELECTROCHIM ACTA,2005
76563,SAMIR MASA,J PHYS CHEM B,2004
76563,SAMIR MASA,MACROMOLECULES,2004
76563,SAMIR MASA,POLYMER,2004
76563,SCHROERS M,J APPL POLYM SCI,2004
76563,SERRANO E,INT J ADHES ADHES,1999
76563,SERRANO E,INT J ADHES ADHES,2004
76563,SHIMAZAKI Y,BIOMACROMOLECULES,2007
76563,SINGH N,J MEMBRANE SCI,2008
76563,SIQUEIRA G,BIOMACROMOLECULES,2009
76563,SOARES BG,J APPL POLYM SCI,2008
76563,SOYKEABKAEW N,CELLULOSE,2009
76563,SOYKEABKAEW N,COMPOS PART A-APPL S,2009
76563,SOYKEABKAEW N,COMPOS SCI TECHNOL,2008
76563,STEWART I,INT J ADHES ADHES,2007
76563,STURCOVA A,BIOMACROMOLECULES,2005
76563,SURYANEGARA L,COMPOS SCI TECHNOL,2009
76563,SVAGAN AJ,BIOMACROMOLECULES,2007
76563,SVAGAN AJ,COMPOS SCI TECHNOL,2009
76563,SZULGIT GK,J EXP BIOL,2000
76563,TAJIMA K,MOKUZAI GAKKAISHI,1995
76563,TAKAYANAGI M,J POLYM SCI C,1964
76563,TASHIRO K,POLYMER,1991
76563,TRELOAR LRG,POLYMER LOND,1960
76563,TROTTER JA,C BIOT EXTR MATR POR,2000
76563,TROTTER JA,MATRIX BIOL,1999
76563,TURBAK A,SUSPENSIONS CONTAINI,1983
76563,TURBAK AF,J APPL POLYM SCI APP,1983
76563,TZE WTY,J ADHES SCI TECHNOL,2006
76563,TZE WTY,WOOD FIBER SCI,2007
76563,TZETZIS D,COMPOS PART A-APPL S,2006
76563,VANDENBERG O,BIOMACROMOLECULES,2007
76563,VANDENBERG O,J MATER CHEM,2007
76563,VANDENOEVER MJA,APPL COMPOS MATER,2000
76563,VANDEWEYENBERG I,1 INT ECOCOMP C ELS,2001
76563,VANDEWEYENBERG I,COMPOS PART A-APPL S,2006
76563,VANES M,THESIS TU DELFT,2001
76563,VIET D,CELLULOSE,2007
76563,WAGBERG L,LANGMUIR,2008
76563,WARD IM,POLYM ENG SCI,1997
76563,WARD IM,POLYMER,2004
76563,WESTLUND R,SOFT MATTER,2007
76563,WILEY JH,CARBOHYD RES,1987
76563,WILLIAMS A,CHEM REV,1981
76563,WINTER WT,229 ACS NAT M SAN DI,2005
76563,WU QJ,BIOMACROMOLECULES,2007
76563,XU QX,EUR POLYM J,2008
76563,XUN L,POLYM ADVAN TECHNOL,2003
76563,YAMANAKA S,J MATER SCI,1989
76563,YANO H,ADV MATER,2005
76563,YANO H,J MATER SCI,2004
76563,YANO H,J MATER SCI LETT,1997
76563,YANO H,J MATER SCI LETT,2001
76563,YI J,POLYMER,2008
76563,YOUNG RJ,POLYMER,2007
76563,YUAN HH,BIOMACROMOLECULES,2006
76563,ZHAO Q,CELLULOSE,2009
76563,ZIMMERMANN J,ANGEW CHEM INT EDIT,2008
76563,ZIMMERMANN T,ADV ENG MATER,2004
76563,ZIMMERMANN T,ADV ENG MATER,2005
76563,ZOPPE J,235 ACS NAT M NEW OR,2008
76585,*MUSIC DEV TEAM,MUSIC US GUID VERS 3,2005
76585,*USACE,HEC HMS HYDR MOD SYS,2006
76585,ARONICA G,J HYDROL,2000
76585,BARCO J,J HYDRAUL ENG-ASCE,2008
76585,BEDIENT PB,HYDROLOGY FLOODPLAIN,2002
76585,BEFFA C,P 3 INT C HYDR ENG C,2009
76585,BLACKWELL PR,P 19 ANN ESRI US C S,2009
76585,CHOW VT,APPL HYDROLOGY,1988
76585,DJOKIC D,HYDROL PROCESS,1991
76585,DOAN JH,HYDROLOGIC HYDRAULIC,2000
76585,ELGY J,IAHS PUBLICATION,1993
76585,ELLIOTT AH,ENVIRON MODELL SOFTW,2007
76585,GARBRECHT J,J HYDROL ENG,2001
76585,GREENE RG,J WATER RES PL-ASCE,1995
76585,HANKIN B,J FLOOD RISK MANAG,2008
76585,HUBER WC,EPA60038001A,1988
76585,HUNTER LM,POPUL ENVIRON,2008
76585,JORDAN JG,URB DRAIN MOD P SPEC,2001
76585,LAURENSON EM,COMPUTER MODELS WATE,1995
76585,LAURENSON EM,RORB VERSION 6 RUNOF,2007
76585,LEGATES DR,WATER RESOUR RES,1999
76585,LHOMME J,J HYDROL,2004
76585,MAKSIMOVIC C,URB DRAIN MOD P SEPC,2001
76585,MARK O,J HYDROL,2004
76585,NIE L,P 9 INT C URB DRAIN,2002
76585,OLIVERA F,ARC HYDRO GIS WATER,2002
76585,POMEROY CA,03WSM3 WAT RES FDN,2008
76585,RODRIGUEZ F,HYDROL PROCESS,2000
76585,RODRIGUEZ F,HYDROL PROCESS,2005
76585,RODRIGUEZ F,J HYDROL,2003
76585,RODRIGUEZ F,J HYDROL,2008
76585,RODRIGUEZITURBE I,FRACTAL RIVER BASINS,1997
76585,ROSSMAN LA,EPA600R05040 WAT SUP,2008
76585,RYAN C,CATCHMENTSIM USER GU,2005
76585,SCHMITT TG,J HYDROL,2004
76585,SELVALINGAM S,WATER RESOUR BULL,1987
76585,SMITH MB,HYDROL PROCESS,1993
76585,SMITH MB,PHOTOGRAMM ENG REM S,1994
76585,WAN B,P 9 INT C URB DRAIN,2002
76585,ZAGHLOUL NA,ADV WATER RESOUR,1983
76585,ZECH Y,WATER SCI TECHNOL,1994
76585,ZECH Y,WATER SCI TECHNOL,1999
77073,AGARWAL S,P IEEE IWQOS 08 ENSC,2008
77073,ALESSANDRIA E,P IEEE INF 09 RIO DE,2009
77073,ALI S,P WORKSH REC ADV PEE,2006
77073,BANERJEE S,P ACM SIGCOMM PITTSB,2002
77073,CASTRO M,P ACM SOSP 03 LAK BO,2003
77073,HEI XJ,IEEE J SEL AREA COMM,2007
77073,HEI XJ,IEEE T MULTIMEDIA,2007
77073,HUANG G,P SIGCOMM 2007 PEER,2007
77073,LI B,P IEEE INFOCOM 08 PH,2008
77073,MELLIA M,P IEEE IPDPS 09 HOTP,2009
77073,PADMANABHAN VN,P ACM NOSSDAV 02 MIA,2002
77073,SILVERSTON T,P ACM NOSSDAV 07 URB,2007
77073,VU L,P 16 INT S HIGH PERF,2007
77073,WANG F,P IEEE INF 08 PHOEN,2008
77073,WU C,P IEEE INFOCOM 08 PH,2008
77073,XIE H,P ACM SIGCOMM SEATTL,2008
77073,YANGHUA C,P ACM SIGCOMM SAN DI,2001
77073,ZHANG X,P IEEE INFOCOM 2005,2005
77639,*ISO,13299 ISO,2003
77639,*ISO,85861 ISO,1993
77639,BARTHELEMY J,SSHA EVALUATION SENS,1998
77639,BASSEREAU JF,PETIT LIVRE TOUCHER,2001
77639,BOUYSSOU J,P 5 CONFERE SEM FRAN,1998
77639,CARDELLO AV,TEXT RES J,2003
77639,CIVILLE GV,J SENS STUD,1990
77639,CROCHEMORE S,P 5 PANGB SENS SCI S,2003
77639,DAVIDSON PW,J EXP PSYCHOL,1972
77639,DAVIDSON PW,J EXP PSYCHOL,1974
77639,GALLACE A,EXP BRAIN RES,2005
77639,GIBOREAU A,FOOD QUAL PREFER,2001
77639,GRIFFITHS P,J SENS STUD,2002
77639,HOLLINS M,PERCEPT PSYCHOPHYS,2000
77639,JACOBSSON A,FOOD QUAL PREFER,2004
77639,KATZ D,WORLD TOUCH,1989
77639,LANGE C,FOOD QUAL PREFER,2000
77639,LEDERMAN SJ,COGNITIVE PSYCHOL,1987
77639,LEPLAT J,ANAL PSYCHOL ACTIVIT,2004
77639,MEILGAARD M,SENSORY EVALUATION T,1999
77639,MEINGAST M,P HUM FACT ERG SOC 4,2001
77639,MONTET A,TRAITE EVALUATION SE,2001
77639,MOTTET G,VIDEO FORMATION AUTR,1997
77639,MURRAY JM,FOOD QUAL PREFER,2000
77639,MURRAY JM,FOOD RES INT,2001
77639,NICOD H,SSHA EVALUATION SENS,1998
77639,SERIG EM,P IAE HFSE C 2000,2000
77639,SIEFFERMANN JM,SSHA EVALUATION SENS,1995
77639,SPIELHOLZ P,ERGONOMICS,2001
77639,URDAPILLETA I,TRAITE EVALUATION SE,2001
77639,WOGALTER MS,P HUM FACT ERG SOC 4,1997
77639,WOODWARD KL,SOMATOSENS MOT RES,1993
77815,BELIN M,WEAR,1992
77815,BURRIS DL,TRIBOL LETT,2009
77815,ELKILALI T,P 30 LEEDS LYON S TR,2004
77815,FEENY BF,J SOUND VIB,1996
77815,JACOBSEN L,ENG VIBRATIONS,1958
77815,JOLYPOTTUZ L,TRIBOL LETT,2009
77815,LIANG JW,J SOUND VIB,2005
77815,LIANG JW,NONLINEAR DYNAM,1998
77815,LORENZ H,LEHRBUCH TECHNISCHEN,1924
77815,MARTIN JM,PHYS REV B,1993
77815,NASHIF A,VIBRATION DAMPING,1985
77815,NAYFEH A,NONLINEAR OSCILLATIO,1979
77815,RAYLEIGH JWS,THEORY SOUND,1945
77815,RIGAUD E,J SOUND VIB,2003
77815,SABOT J,J SOUND VIB,1998
77815,SCHMITZ TL,J TRIBOL-T ASME,2005
77815,SCHROEDER MR,J ACOUST SOC AM,1965
77815,SHANKAR PN,P ROY SOC LOND A MAT,1994
77815,STREATOR JL,J TRIBOLOGY,1992
77815,WU ZY,J SOUND VIB,2007
78298,Abadi MG,ASTROPHYS J,2003
78298,Abadi MG,MON NOT R ASTRON SOC,2006
78298,Avila-Reese V,ASTROPHYS SPACE SC L,2002
78298,Beaton RL,ASTROPHYS J,2007
78298,Beaulieu JP,ASTROPHYS J,2006
78298,Bellazzini M,ASTRON ASTROPHYS,2003
78298,Bellazzini M,ASTROPHYS J,2001
78298,Belokurov V,ASTROPHYS J,2007
78298,BERGBUSCH P,APJ,2001
78298,Braun R,ASTRON ASTROPHYS,2004
78298,Brown TM,ASTROPHYS J,2003
78298,Brown TM,ASTROPHYS J,2005
78298,Brown TM,ASTROPHYS J,2006
78298,Brown TM,ASTROPHYS J,2007
78298,Bullock JS,ASTROPHYS J,2000
78298,Bullock JS,ASTROPHYS J,2001
78298,Bullock JS,ASTROPHYS J,2005
78298,Chandar R,ASTROPHYS J,2002
78298,Chapman SC,ASTROPHYS J,2006
78298,Chen B,ASTROPHYS J,2001
78298,Chiba M,ASTRON J,2000
78298,Clewley L,MON NOT R ASTRON SOC,2005
78298,Diemand J,MON NOT R ASTRON SOC,2005
78298,Durrell PR,ASTRON J,2001
78298,Durrell PR,ASTRON J,2004
78298,Evans NW,ASTROPHYS J,2000
78298,Fardal MA,MON NOT R ASTRON SOC,2007
78298,Faria D,ASTRON J,2007
78298,Ferguson AMN,ASTRON J,2002
78298,Ferguson AMN,ASTROPHYS J,2005
78298,Font AS,ASTRON J,2006
78298,Freeman K,ANNU REV ASTRON ASTR,2002
78298,GILBERT K,IN PRESS APJ,2007
78298,Gilbert KM,ASTROPHYS J,2006
78298,Girardi L,ASTRON ASTROPHYS,2004
78298,Guhathakurta P,ASTRON J,2006
78298,Hammer F,ASTROPHYS J,2007
78298,Hartman JD,MON NOT R ASTRON SOC,2006
78298,Huxor AP,MON NOT R ASTRON SOC,2005
78298,Ibata R,ASTROPHYS J,2001
78298,Ibata R,ASTROPHYS J,2005
78298,Ibata R,MON NOT R ASTRON SOC,2004
78298,Ibata R,NATURE,2001
78298,IBATA R,APJ,2001
78298,Irwin M,MON NOT R ASTRON SOC,1995
78298,Irwin M,NEW ASTRON REV,2001
78298,Irwin MJ,ASTROPHYS J,2005
78298,Ivezic Z,ASTRON J,2000
78298,Johnston KV,ASTROPHYS J,1996
78298,Kalirai JS,ASTROPHYS J,2006
78298,KENNICUTT RC,ASTROPHYS J,1989
78298,KING I,ASTRON J,1962
78298,Klypin A,ASTROPHYS J,1999
78298,Loeb A,ASTROPHYS J,2005
78298,Mackey AD,ASTROPHYS J,2006
78298,Mackey AD,ASTROPHYS J,2007
78298,MARTIN N,UNPUB APJ,2007
78298,Martin NF,MON NOT R ASTRON SOC,2006
78298,McConnachie AW,ASTROPHYS J,2006
78298,McConnachie AW,MON NOT R ASTRON SOC,2003
78298,McConnachie AW,MON NOT R ASTRON SOC,2004
78298,McConnachie AW,MON NOT R ASTRON SOC,2005
78298,McConnachie AW,MON NOT R ASTRON SOC,2006
78298,Moore B.,ASTROPHYS J,1999
78298,Morrison HL,ASTRON J,2000
78298,MORRISON HL,ASTRON J,1993
78298,Mouhcine M,ASTROPHYS J,2005
78298,MOULD J,ASTROPHYS J,1986
78298,Navarro JF,ASTROPHYS J,1997
78298,Novati SC,ASTRON ASTROPHYS,2005
78298,Penarrubia J,ASTROPHYS J,2006
78298,PRITCHET CJ,ASTRON J,1994
78298,Reitzel DB,ASTRON J,1998
78298,Reitzel DB,ASTRON J,2002
78298,Reitzel DB,ASTRON J,2004
78298,Renda A,MON NOT R ASTRON SOC,2005
78298,Rich RM,ASTRON J,2004
78298,Robin AC,ASTRON ASTROPHYS,2003
78298,ROGSTAD DH,ASTROPHYS J,1976
78298,RUPHY S,ASTRON ASTROPHYS,1996
78298,RYAN SG,ASTRON J,1991
78298,Sarajedini A,ASTRON J,2006
78298,Schlegel DJ,ASTROPHYS J,1998
78298,Segall M,MON NOT R ASTRON SOC,2007
78298,Siegel MH,ASTROPHYS J,2002
78298,Springel V,NATURE,2006
78298,Tiede GP,ASTRON J,2004
78298,TOTH G,ASTROPHYS J,1992
78298,Vivas K.,AJ,2006
78298,WALTERBOS RAM,ASTRON ASTROPHYS,1988
78298,WALTERBOS RAM,ASTROPHYS J,1994
78298,Wetterer CJ,ASTRON J,1996
78298,Yanny B,ASTROPHYS J,2000
78298,Zibetti S,MON NOT R ASTRON SOC,2004
78298,Zucker DB,ASTROPHYS J,2004
78378,ADRIAN M,NATURE,1984
78378,ASTAFIEVA I,MACROMOLECULES,1993
78378,ASTAFIEVA I,MACROMOLECULES,1995
78378,BABAAHMED L,PHYS CHEM LIQ,1987
78378,Blom A,LANGMUIR,2005
78378,Borisov OV,MACROMOLECULES,2002
78378,Burchard W,ADV POLYM SCI,1999
78378,Chen S.-H.,METHODS EXPT PHYSI B,1937
78378,Colombani O,MACROMOLECULES,2007
78378,DAUTZENBERG H,POLYETECTROLYTES FOR,1994
78378,DONG DC,PHOTOCHEM PHOTOBIOL,1982
78378,Dwars T,ANGEW CHEM INT EDIT,2005
78378,FELDTHUSEN J,THESIS U MAINZ,1998
78378,Forster S,ADV POLYM SCI,2004
78378,Forster S,MACROMOLECULES,1998
78378,Forster S,MACROMOLECULES,2002
78378,Gil ES,PROG POLYM SCI,2004
78378,Guenoun P,MACROMOLECULES,1996
78378,GUO X,PHYS REV E,2001
78378,Holtzer A,J AM CHEM SOC,1996
78378,JACROT B,BIOPOLYMERS,1981
78378,KALYANASUNDARAM K,J AM CHEM SOC,1977
78378,Martinez-Castro N,MACROMOLECULES,2003
78378,Pergushov DV,J PHYS CHEM B,2003
78378,Pergushov DV,POLYMER,2004
78378,Plamper FA,MACROMOL CHEM PHYS,2005
78378,Rigler P,J AM CHEM SOC,2006
78378,Rosen M.J.,SURFACTANTS INTERFAC,2004
78378,Schuch H,MACROMOLECULES,2000
78378,Schulz GV,Z PHYS CHEM B-CHEM E,1939
78378,Shen HW,MACROMOLECULES,2000
78378,Stepanek M,LANGMUIR,1999
78378,WILHELM M,MACROMOLECULES,1991
78378,Wolterink JK,MACROMOLECULES,2002
78558,Alvarez Diego Bertrand,Acta Orthop Belg,2004
78558,Audige L,INT ORTHOP,2003
78558,BONNEVIALLE P,REV CHIR ORTHOP S2,2003
78558,Brecher ME,TRANSFUSION,1997
78558,Chan KC,CLIN ORTHOP RELAT R,2000
78558,DIMON JH,J BONE JOINT SURG AM,1967
78558,Dobbs RE,J ARTHROPLASTY,2005
78558,Docquier P L,Acta Orthop Belg,2002
78558,Haentjens P,Acta Orthop Belg,1994
78558,Haentjens P,DISABIL REHABIL,2005
78558,HAENTJENS P,J BONE JOINT SURG AM,1989
78558,Haidukewych GJ,CLIN ORTHOP RELAT R,2003
78558,Haidukewych GJ,J BONE JOINT SURG AM,2003
78558,Hernigou P,REV CHIR ORTHOP,2006
78558,Hesse B,ARCH ORTHOP TRAUM SU,2004
78558,Im GI,J ORTHOP TRAUMA,2005
78558,LORD G,REV CHIR ORTHOP,1977
78558,Madsen JE,J ORTHOP TRAUMA,1998
78558,MAURY P,CAHIERS ENSEIGNEMENT,1999
78558,MEHLHOFF T,CLIN ORTHOP RELAT R,1991
78558,Parker MJ,INT ORTHOP,1996
78558,PATTERSON BM,J BONE JOINT SURG AM,1990
78558,PATTERSON BM,J BONE JOINT SURG AM,1991
78558,Pervez H,INJURY,2004
78558,PIRIOU P,CAHIERS ENSEIGNEMENT,1999
78558,Pitto RP,J BONE JOINT SURG AM,1999
78558,PITTO RP,INT ORTHOP,1994
78558,PUGET J,CAHIER DENSEIGNEMENT,1999
78558,PUGET J,FRACTURES TROCHANTER,1996
78558,Said GZ,INJURY,2006
78558,SARAGAGLIA D,REV CHIR ORTHOP,1985
78558,SARATHY MP,J BONE JOINT SURG BR,1995
78558,Saudan M,J ORTHOP TRAUMA,2002
78558,Sharma H,INT ORTHOP,2005
78558,Stoffelen D,Acta Orthop Belg,1994
78558,Utrilla AL,J ORTHOP TRAUMA,2005
78558,Vidal J,Acta Orthop Belg,1976
78558,Wu CC,ARCH ORTHOP TRAUM SU,1998
78558,Zhang BS,J ARTHROPLASTY,2004
78633,Backhaus M,ARTHRITIS RHEUM,1999
78633,Benton N,ANN RHEUM DIS,2004
78633,Boutry N,J RHEUMATOL,2003
78633,Boutry N,RADIOLOGY,2005
78633,FOLEYNOLAN D,BRIT J RHEUMATOL,1991
78633,Jevtic V,CLIN EXP RHEUMATOL,1997
78633,JEVTIC V,SKELETAL RADIOL,1995
78633,Klauser A,ARTHRITIS RHEUM,2002
78633,McQueen FM,ANN RHEUM DIS,1998
78633,Ostergaard M,ARTHRITIS RHEUM,1999
78633,Ostergaard M,J RHEUMATOL,2003
78633,Ostergaard M,J RHEUMATOL,2004
78633,Ribbens C,RADIOLOGY,2003
78633,Szkudlarek M,ARTHRITIS RHEUM,2004
78633,Wakefield RJ,ARTHRITIS RHEUM,2000
78633,Wakefield RJ,J RHEUMATOL,2005
78942,ABRAHAM RG,MNRAS,1996
78942,Amram P,ASTRON ASTROPHYS,1998
78942,Bell EF,ASTROPHYS J,2002
78942,Bershady MA,ASTRON J,2000
78942,Bertin E,ASTRON ASTROPHYS SUP,1996
78942,Bianchi L,ASTROPHYS J,2005
78942,BIANCHI L,BAAS,2003
78942,BIANCHI L,LOCAL GROUP ASTROPHY,2003
78942,BlandHawthorn J,ASTROPHYS SPACE SCI,1997
78942,Boissier S,MON NOT R ASTRON SOC,2000
78942,BOISSIER S,THESIS U PARIS,2000
78942,Boselli A,ASTRON ASTROPHYS SUP,1997
78942,Boselli A,ASTRON J,2001
78942,Boselli A,ASTROPHYS J,2005
78942,Bottinelli L.,Astronomy & Astrophysics Supplement Series,1984
78942,Brown TM,ASTROPHYS J,2000
78942,Brown TM,ASTROPHYS SPACE SCI,2004
78942,Bruzual G,MON NOT R ASTRON SOC,2003
78942,Buat V,ASTRON ASTROPHYS,1996
78942,Buat V,ASTRON ASTROPHYS,2002
78942,Buat V,ASTROPHYS J,2005
78942,BURSTEIN D,ASTROPHYS J,1988
78942,Cairos LM,ASTROPHYS J SUPPL S,2001
78942,Calzetti D,ASTROPHYS J,2000
78942,CALZETTI D,ASTROPHYS J,1994
78942,CARDELLI JA,ASTROPHYS J,1989
78942,Cole S,MON NOT R ASTRON SOC,2001
78942,Condon JJ,ASTRON J,2002
78942,Cortese L,ASTROPHYS J,2006
78942,Cowie LL,ASTRON J,1996
78942,Dale DA,ASTROPHYS J,2001
78942,Davidge TJ,ASTRON J,2003
78942,de Paz AG,ASTRON ASTROPHYS,2000
78942,de Paz AG,ASTRON J,2002
78942,de Paz AG,ASTROPHYS J,2005
78942,de Paz AG,ASTROPHYS J SUPPL S,2003
78942,de Paz AG,ASTROPHYS J SUPPL S,2005
78942,de Paz AG,MON NOT R ASTRON SOC,2000
78942,de Vaucouleurs G.,EVOLUTION GALAXIES S,1977
78942,Deharveng JM,ASTRON ASTROPHYS,2002
78942,DEPAZ AG,BAAS,2004
78942,DEVAUCOULEURS G,3 REFERENCE CATALOGU,1991
78942,DONAS J,ASTRON ASTROPHYS,1987
78942,Doublier V,ASTRON ASTROPHYS SUP,1997
78942,Doublier V,ASTRON ASTROPHYS SUP,1999
78942,Drozdovsky IO,ASTRON ASTROPHYS SUP,2000
78942,Feldmeier JJ,ASTROPHYS J,1997
78942,Freedman WL,ASTROPHYS J,2001
78942,FREEDMAN WL,ASTROPHYS J,1990
78942,FREEDMAN WL,ASTROPHYS J,1991
78942,FREEDMAN WL,ASTROPHYS J,1994
78942,FUNES J,ISLAND U STRUCTURE E,2007
78942,Gallart C,ASTRON J,2004
78942,Gavazzi G,ASTRON ASTROPHYS,1996
78942,Gavazzi G,ASTRON ASTROPHYS,2001
78942,Gavazzi G,ASTRON ASTROPHYS,2003
78942,Gavazzi G,ASTROPHYS J,2002
78942,Gavazzi G,MON NOT R ASTRON SOC,1999
78942,Gladders MD,ASTROPHYS J,1998
78942,Gladders MD,ASTROPHYS J SUPPL S,2005
78942,Goldader JD,ASTROPHYS J,2002
78942,Gordon KD,ASTROPHYS J,1998
78942,Gordon KD,ASTROPHYS J,2000
78942,Gordon KD,ASTROPHYS J,2003
78942,HECKMAN T,ASTROPHYS J,1995
78942,Heckman TM,ASTROPHYS J,2005
78942,Herrnstein JR,NATURE,1999
78942,HUCHRA J,ASTROPHYS J SUPPL S,1983
78942,Jansen RA,ASTROPHYS J SUPPL S,2000
78942,Jarrett TH,ASTRON J,2003
78942,Jensen JB,ASTROPHYS J,2003
78942,Karachentsev I,ASTRON ASTROPHYS,1996
78942,Karachentsev ID,ASTRON ASTROPHYS,2002
78942,Karachentsev ID,ASTRON ASTROPHYS,2003
78942,Karachentsev ID,ASTRON ASTROPHYS SUP,1998
78942,Karachentsev ID,ASTRON J,2004
78942,Kauffmann G,MON NOT R ASTRON SOC,2003
78942,Kelson DD,ASTROPHYS J,1996
78942,Kennicutt RC,ANNU REV ASTRON ASTR,1998
78942,Kennicutt RC,PUBL ASTRON SOC PAC,2003
78942,KENT SM,ASTROPHYS J SUPPL S,1985
78942,Kong X,MON NOT R ASTRON SOC,2004
78942,Kuchinski LE,ASTRON J,2001
78942,Kuchinski LE,ASTROPHYS J SUPPL S,2000
